2895,5,"68,0","68,0","68,0",314432
30005,5,"68,0","68,0","68,0",314432
15034,5,"68,0","68,0","68,0",314432
9130,5,"68,0","68,0","68,0",314432
9251,5,"68,0","68,0","68,0",314432
28626,5,"68,0","68,0","68,0",314432
27327,4,"68,0","68,0","68,0",314432
21138,4,"68,0","68,0","68,0",314432
18820,4,"68,0","68,0","68,0",314432
27141,4,"68,0","68,0","68,0",314432
29985,4,"68,0","68,0","68,0",314432
27122,4,"68,0","68,0","68,0",314432
26774,4,"68,0","68,0","68,0",314432
4109,4,"68,0","68,0","68,0",314432
19757,4,"68,0","68,0","68,0",314432
16957,4,"68,0","68,0","68,0",314432
26093,3,"68,0","68,0","68,0",314432
17771,3,"68,0","68,0","68,0",314432
22461,3,"68,0","68,0","68,0",314432
2117,3,"68,0","68,0","68,0",314432
21296,3,"68,0","68,0","68,0",314432
24909,3,"68,0","68,0","68,0",314432
10147,3,"68,0","68,0","68,0",314432
30660,3,"68,0","68,0","68,0",314432
4361,3,"68,0","68,0","68,0",314432
12439,3,"68,0","68,0","68,0",314432
14636,3,"68,0","68,0","68,0",314432
15055,3,"68,0","68,0","68,0",314432
9481,3,"68,0","68,0","68,0",314432
8914,3,"68,0","68,0","68,0",314432
30014,3,"68,0","68,0","68,0",314432
8180,2,"68,0","68,0","68,0",314432
21687,2,"68,0","68,0","68,0",314432
4275,2,"68,0","68,0","68,0",314432
7520,2,"68,0","68,0","68,0",314432
24350,2,"68,0","68,0","68,0",314432
20981,2,"68,0","68,0","68,0",314432
16461,2,"68,0","68,0","68,0",314432
26896,2,"68,0","68,0","68,0",314432
12958,2,"68,0","68,0","68,0",314432
27468,2,"68,0","68,0","68,0",314432
14784,2,"68,0","68,0","68,0",314432
30611,2,"68,0","68,0","68,0",314432
11539,2,"68,0","68,0","68,0",314432
17861,2,"68,0","68,0","68,0",314432
11843,2,"68,0","68,0","68,0",314432
31524,1,"68,0","68,0","68,0",314432
28296,1,"68,0","68,0","68,0",314432
30586,1,"68,0","68,0","68,0",314432
31250,1,"68,0","68,0","68,0",314432
25368,1,"68,0","68,0","68,0",314432
30908,1,"68,0","68,0","68,0",314432
31104,1,"68,0","68,0","68,0",314432
31041,1,"68,0","68,0","68,0",314432
31103,1,"68,0","68,0","68,0",314432
8906,1,"68,0","68,0","68,0",314432
9093,1,"68,0","68,0","68,0",314432
6668,1,"68,0","68,0","68,0",314432
6591,1,"68,0","68,0","68,0",314432
11600,1,"68,0","68,0","68,0",314432
11840,1,"68,0","68,0","68,0",314432
12440,1,"68,0","68,0","68,0",314432
9589,1,"68,0","68,0","68,0",314432
2022,1,"68,0","68,0","68,0",314432
2206,1,"68,0","68,0","68,0",314432
2848,1,"68,0","68,0","68,0",314432
24516,1,"68,0","68,0","68,0",314432
24522,1,"68,0","68,0","68,0",314432
23974,1,"68,0","68,0","68,0",314432
14978,1,"68,0","68,0","68,0",314432
15463,1,"68,0","68,0","68,0",314432
15103,1,"68,0","68,0","68,0",314432
13832,1,"68,0","68,0","68,0",314432
17428,1,"68,0","68,0","68,0",314432
17631,1,"68,0","68,0","68,0",314432
16820,1,"68,0","68,0","68,0",314432
14805,15,"62,0","68,0","68,0",286688
31,43,"68,0","68,0","60,0",277440
30693,34,"68,0","68,0","60,0",277440
1768,24,"68,0","60,0","68,0",277440
31589,4,"68,0","68,0","60,0",277440
24028,4,"68,0","68,0","60,0",277440
12621,1,"68,0","68,0","60,0",277440
12623,1,"68,0","68,0","60,0",277440
11122,3,"66,0","59,0","69,0",268686
3521,3,"69,0","69,0","55,0",261855
19124,1,"67,0","57,0","66,0",252054
1478,15,"70,0","50,0","70,0",245000
15062,5,"70,0","50,0","70,0",245000
25258,5,"70,0","50,0","70,0",245000
27157,4,"60,0","69,0","59,0",244260
23148,5,"69,0","69,0","50,0",238050
4040,2,"69,0","50,0","69,0",238050
28520,2,"69,0","69,0","50,0",238050
16671,33,"60,0","60,0","65,0",234000
28367,4,"68,0","68,0","50,0",231200
3481,10,"62,0","54,0","65,0",217620
15280,5,"62,0","67,0","52,0",216008
8079,1,"60,0","60,0","60,0",216000
29060,1,"59,0","52,0","70,0",214760
13929,8,"63,0","63,0","54,0",214326
3482,8,"54,0","63,0","63,0",214326
16670,2,"65,0","63,0","52,0",212940
30387,6,"55,0","69,0","55,0",208725
17108,2,"59,0","55,0","60,0",194700
29066,1,"57,0","50,0","68,0",193800
21230,8,"55,0","50,0","70,0",192500
30379,1,"55,0","50,0","70,0",192500
26182,15,"69,0","69,0","40,0",190440
2042,7,"69,0","69,0","40,0",190440
14306,2,"69,0","69,0","40,0",190440
9020,6,"54,0","50,0","70,0",189000
30612,1,"54,0","50,0","69,0",186300
30613,1,"55,0","49,0","69,0",185955
20084,7,"44,0","70,0","60,0",184800
29111,1,"53,0","50,0","69,0",182850
7477,5,"40,0","69,0","66,0",182160
14860,31,"60,0","60,0","50,0",180000
21832,2,"60,0","60,0","50,0",180000
21149,1,"50,0","69,0","52,0",179400
26114,8,"50,0","56,0","64,0",179200
18196,2,"48,0","54,0","69,0",178848
15643,14,"59,0","55,0","55,0",178475
23139,1,"64,0","51,0","54,0",176256
30498,85,"68,0","38,0","68,0",175712
11222,1,"68,0","68,0","38,0",175712
6309,10,"51,0","66,0","52,0",175032
13200,1,"69,0","56,0","45,0",173880
29132,4,"49,0","63,0","56,0",172872
29813,16,"69,0","50,0","50,0",172500
21232,4,"51,0","61,0","55,0",171105
9623,5,"55,0","48,0","64,0",168960
13928,1,"56,0","51,0","58,0",165648
9165,1,"53,0","50,0","62,0",164300
15050,19,"50,0","49,0","67,0",164150
29464,1,"50,0","49,0","67,0",164150
1231,8,"50,0","67,0","48,0",160800
12424,1,"60,0","67,0","40,0",160800
19765,4,"39,0","64,0","64,0",159744
24412,121,"45,0","51,0","69,0",158355
6125,12,"54,0","65,0","45,0",157950
29467,3,"50,0","45,0","70,0",157500
17026,3,"53,0","45,0","66,0",157410
2976,71,"39,0","59,0","68,0",156468
16342,36,"64,0","64,0","38,0",155648
7828,13,"64,0","38,0","64,0",155648
5946,6,"51,0","50,0","61,0",155550
6317,1,"51,0","50,0","61,0",155550
21234,7,"53,0","45,0","65,0",155025
30384,4,"53,0","45,0","65,0",155025
30767,1,"53,0","45,0","65,0",155025
29463,1,"53,0","45,0","65,0",155025
16955,10,"69,0","44,0","51,0",154836
17449,1,"69,0","56,0","40,0",154560
22324,3,"52,0","52,0","57,0",154128
17912,5,"54,0","44,0","64,0",152064
6323,30,"63,0","38,0","63,0",150822
7508,23,"63,0","63,0","38,0",150822
6205,15,"58,0","52,0","50,0",150800
1657,17,"48,0","68,0","46,0",150144
10980,2,"64,0","52,0","45,0",149760
14329,6,"68,0","68,0","32,0",147968
12884,4,"50,0","65,0","45,0",146250
9058,2,"51,0","47,0","61,0",146217
4238,66,"47,0","66,0","47,0",145794
9171,26,"46,0","47,0","67,0",144854
6330,21,"60,0","40,0","60,0",144000
30324,2,"56,0","44,0","58,0",142912
30559,5,"69,0","69,0","30,0",142830
15237,3,"69,0","69,0","30,0",142830
11174,1,"46,0","45,0","69,0",142830
7823,12,"62,0","62,0","37,0",142228
2200,6,"29,0","70,0","70,0",142100
26089,1,"56,0","39,0","65,0",141960
3189,22,"47,0","45,0","67,0",141705
15582,4,"40,0","60,0","59,0",141600
3974,4,"62,0","35,0","65,0",141050
22034,12,"41,0","52,0","66,0",140712
9953,10,"52,0","52,0","52,0",140608
7375,5,"55,0","38,0","67,0",140030
27977,18,"62,0","62,0","36,0",138384
3414,20,"43,0","63,0","51,0",138159
11744,5,"53,0","62,0","42,0",138012
19754,19,"50,0","69,0","40,0",138000
15064,9,"40,0","69,0","50,0",138000
29814,4,"69,0","50,0","40,0",138000
9873,3,"50,0","40,0","69,0",138000
24096,1,"50,0","69,0","40,0",138000
8895,14,"52,0","50,0","53,0",137800
12967,5,"40,0","70,0","49,0",137200
24836,2,"46,0","67,0","44,0",135608
16518,2,"46,0","64,0","46,0",135424
3828,27,"50,0","60,0","45,0",135000
8132,9,"58,0","58,0","40,0",134560
18273,17,"52,0","61,0","42,0",133224
17363,2,"52,0","42,0","61,0",133224
15690,12,"60,0","60,0","37,0",133200
26586,15,"48,0","60,0","46,0",132480
22132,2,"40,0","48,0","69,0",132480
12331,1,"40,0","59,0","56,0",132160
19826,1,"66,0","29,0","69,0",132066
11954,1,"42,0","54,0","58,0",131544
29376,7,"56,0","39,0","60,0",131040
5925,4,"52,0","42,0","60,0",131040
2729,2,"56,0","39,0","60,0",131040
29375,1,"56,0","39,0","60,0",131040
7827,32,"60,0","36,0","60,0",129600
18870,2,"37,0","70,0","50,0",129500
9928,1,"49,0","66,0","40,0",129360
22859,1,"45,0","65,0","44,0",128700
9627,50,"34,0","62,0","61,0",128588
31584,3,"69,0","69,0","27,0",128547
26875,115,"69,0","64,0","29,0",128064
12580,22,"51,0","41,0","61,0",127551
28995,5,"51,0","41,0","61,0",127551
28357,1,"50,0","53,0","48,0",127200
26087,2,"50,0","39,0","65,0",126750
26086,1,"50,0","39,0","65,0",126750
15967,35,"60,0","60,0","35,0",126000
6326,1,"43,0","53,0","55,0",125345
10691,7,"61,0","41,0","50,0",125050
1609,5,"61,0","41,0","50,0",125050
1659,4,"61,0","41,0","50,0",125050
9109,3,"61,0","41,0","50,0",125050
12647,5,"51,0","43,0","57,0",125001
1975,2,"45,0","63,0","44,0",124740
27137,3,"51,0","40,0","61,0",124440
11408,3,"65,0","33,0","58,0",124410
14569,11,"60,0","69,0","30,0",124200
24092,3,"60,0","69,0","30,0",124200
10771,2,"32,0","55,0","70,0",123200
12578,30,"60,0","41,0","50,0",123000
23717,1,"49,0","50,0","50,0",122500
6337,28,"60,0","60,0","34,0",122400
6327,12,"60,0","34,0","60,0",122400
6335,6,"60,0","34,0","60,0",122400
29530,1,"50,0","36,0","68,0",122400
5874,2,"40,0","47,0","65,0",122200
18503,3,"45,0","63,0","43,0",121905
27955,1,"45,0","63,0","43,0",121905
14210,2,"37,0","67,0","49,0",121471
13232,40,"58,0","36,0","58,0",121104
6674,13,"58,0","36,0","58,0",121104
11698,1,"39,0","45,0","69,0",121095
31124,10,"32,0","63,0","60,0",120960
8659,6,"46,0","46,0","57,0",120612
17255,36,"50,0","40,0","60,0",120000
7015,5,"50,0","40,0","60,0",120000
6391,20,"46,0","40,0","65,0",119600
29372,2,"38,0","59,0","53,0",118826
17072,5,"41,0","69,0","42,0",118818
8181,4,"58,0","34,0","60,0",118320
7971,34,"65,0","65,0","28,0",118300
5968,9,"45,0","43,0","61,0",118035
14335,15,"40,0","50,0","59,0",118000
12753,4,"40,0","50,0","59,0",118000
29020,6,"46,0","42,0","61,0",117852
11990,2,"60,0","56,0","35,0",117600
14209,4,"50,0","35,0","67,0",117250
29097,5,"45,0","40,0","65,0",117000
16191,1,"51,0","37,0","62,0",116994
24532,1,"40,0","44,0","66,0",116160
11905,5,"36,0","46,0","70,0",115920
16866,1,"69,0","35,0","48,0",115920
31113,2,"31,0","62,0","60,0",115320
13043,9,"45,0","42,0","61,0",115290
4988,1,"60,0","60,0","32,0",115200
8894,8,"43,0","57,0","47,0",115197
21067,167,"58,0","34,0","58,0",114376
25880,9,"55,0","33,0","63,0",114345
20354,160,"69,0","69,0","24,0",114264
6332,5,"34,0","60,0","56,0",114240
11209,3,"51,0","32,0","70,0",114240
7151,2,"33,0","50,0","69,0",113850
22586,2,"52,0","39,0","56,0",113568
9433,23,"44,0","43,0","60,0",113520
8425,2,"44,0","43,0","60,0",113520
8010,29,"45,0","42,0","60,0",113400
5872,8,"60,0","42,0","45,0",113400
28820,6,"45,0","56,0","45,0",113400
16021,2,"56,0","45,0","45,0",113400
25725,1,"39,0","58,0","50,0",113100
18519,21,"50,0","48,0","47,0",112800
26877,1789,"70,0","23,0","70,0",112700
15272,355,"70,0","23,0","70,0",112700
27333,238,"70,0","23,0","70,0",112700
27736,99,"70,0","23,0","70,0",112700
27883,87,"70,0","23,0","70,0",112700
28531,82,"70,0","23,0","70,0",112700
31488,60,"70,0","23,0","70,0",112700
13701,41,"70,0","23,0","70,0",112700
27125,27,"70,0","23,0","70,0",112700
23470,27,"70,0","23,0","70,0",112700
27343,25,"70,0","23,0","70,0",112700
30108,25,"70,0","23,0","70,0",112700
29007,25,"70,0","23,0","70,0",112700
27011,22,"70,0","23,0","70,0",112700
28570,20,"70,0","23,0","70,0",112700
23281,20,"70,0","23,0","70,0",112700
28335,17,"70,0","23,0","70,0",112700
17844,13,"70,0","23,0","70,0",112700
29793,13,"70,0","23,0","70,0",112700
9252,13,"70,0","23,0","70,0",112700
29882,11,"70,0","23,0","70,0",112700
28064,11,"70,0","23,0","70,0",112700
23550,10,"70,0","23,0","70,0",112700
23881,9,"70,0","23,0","70,0",112700
12310,9,"70,0","23,0","70,0",112700
26459,9,"70,0","23,0","70,0",112700
18339,8,"70,0","23,0","70,0",112700
27048,8,"70,0","23,0","70,0",112700
26286,7,"70,0","23,0","70,0",112700
28870,7,"70,0","23,0","70,0",112700
18816,6,"70,0","23,0","70,0",112700
27857,6,"70,0","23,0","70,0",112700
27012,6,"70,0","23,0","70,0",112700
31458,6,"70,0","23,0","70,0",112700
30824,5,"70,0","23,0","70,0",112700
20425,5,"70,0","23,0","70,0",112700
31052,5,"70,0","23,0","70,0",112700
29271,5,"70,0","23,0","70,0",112700
26340,5,"70,0","23,0","70,0",112700
18063,5,"70,0","23,0","70,0",112700
29849,4,"70,0","23,0","70,0",112700
30287,4,"70,0","23,0","70,0",112700
18340,3,"70,0","23,0","70,0",112700
29883,3,"70,0","23,0","70,0",112700
11998,3,"70,0","23,0","70,0",112700
30581,3,"70,0","23,0","70,0",112700
29481,2,"70,0","23,0","70,0",112700
28532,1,"70,0","23,0","70,0",112700
28868,1,"70,0","23,0","70,0",112700
30820,1,"70,0","23,0","70,0",112700
26710,1,"70,0","23,0","70,0",112700
21942,1,"70,0","23,0","70,0",112700
15122,1,"70,0","23,0","70,0",112700
18335,1,"70,0","23,0","70,0",112700
28575,30,"50,0","45,0","50,0",112500
28278,9,"50,0","45,0","50,0",112500
29519,4,"50,0","45,0","50,0",112500
9987,1,"50,0","50,0","45,0",112500
5846,4,"27,0","64,0","65,0",112320
28292,1,"50,0","40,0","56,0",112000
27156,7,"51,0","36,0","61,0",111996
6333,7,"55,0","37,0","55,0",111925
21471,2,"49,0","43,0","53,0",111671
11475,1,"33,0","69,0","49,0",111573
8881,82,"45,0","55,0","45,0",111375
10084,40,"45,0","55,0","45,0",111375
2340,20,"59,0","29,0","65,0",111215
15960,8,"58,0","58,0","33,0",111012
28981,1,"70,0","24,0","66,0",110880
5726,1,"57,0","34,0","57,0",110466
212,5,"41,0","69,0","39,0",110331
714,4,"38,0","58,0","50,0",110200
16985,4,"48,0","37,0","62,0",110112
8319,2,"49,0","68,0","33,0",109956
10153,3,"31,0","57,0","62,0",109554
2220,3,"23,0","69,0","69,0",109503
16389,1,"69,0","69,0","23,0",109503
23860,3,"35,0","46,0","68,0",109480
2157,8,"62,0","42,0","42,0",109368
19522,5,"33,0","69,0","48,0",109296
9835,1,"63,0","36,0","48,0",108864
17049,5,"68,0","25,0","64,0",108800
21065,27,"60,0","60,0","30,0",108000
324,5,"45,0","60,0","40,0",108000
4864,3,"45,0","60,0","40,0",108000
18836,8,"51,0","44,0","48,0",107712
28724,3,"49,0","36,0","61,0",107604
10724,1,"49,0","61,0","36,0",107604
8550,34,"48,0","40,0","56,0",107520
19038,1,"48,0","40,0","56,0",107520
3602,10,"40,0","44,0","61,0",107360
12589,2,"65,0","55,0","30,0",107250
7676,6,"51,0","50,0","42,0",107100
360,7,"42,0","62,0","41,0",106764
16471,1,"50,0","35,0","61,0",106750
27960,2,"42,0","43,0","59,0",106554
17699,11,"46,0","66,0","35,0",106260
8090,1,"59,0","62,0","29,0",106082
17158,16,"35,0","55,0","55,0",105875
24276,6,"63,0","39,0","43,0",105651
2821,5,"44,0","40,0","60,0",105600
31319,3,"44,0","40,0","60,0",105600
13435,11,"45,0","44,0","53,0",104940
21644,2,"44,0","61,0","39,0",104676
11081,22,"61,0","35,0","49,0",104615
17892,2,"36,0","66,0","44,0",104544
17431,6,"32,0","68,0","48,0",104448
119,7,"45,0","40,0","58,0",104400
28768,8,"59,0","36,0","49,0",104076
11085,9,"36,0","60,0","48,0",103680
9400,6,"48,0","37,0","58,0",103008
28763,3,"49,0","35,0","60,0",102900
17362,1,"47,0","39,0","56,0",102648
17300,3,"59,0","37,0","47,0",102601
12315,1,"59,0","37,0","47,0",102601
23716,5,"49,0","41,0","51,0",102459
415,2,"34,0","70,0","43,0",102340
22263,4,"38,0","42,0","64,0",102144
19806,25,"46,0","37,0","60,0",102120
27200,10,"46,0","37,0","60,0",102120
28171,1,"37,0","43,0","64,0",101824
20547,14,"33,0","46,0","67,0",101706
8408,4,"50,0","29,0","70,0",101500
9624,14,"48,0","37,0","57,0",101232
14165,171,"34,0","43,0","69,0",100878
12655,39,"47,0","39,0","55,0",100815
29707,22,"30,0","56,0","60,0",100800
27776,2,"61,0","27,0","61,0",100467
27822,3,"63,0","53,0","30,0",100170
28715,25,"25,0","58,0","69,0",100050
30644,17,"50,0","69,0","29,0",100050
8395,1,"50,0","50,0","40,0",100000
7433,1,"50,0","50,0","40,0",100000
28487,8,"69,0","69,0","21,0",99981
8055,6,"48,0","32,0","65,0",99840
15179,2,"44,0","63,0","36,0",99792
7307,2,"57,0","25,0","70,0",99750
25074,2,"40,0","47,0","53,0",99640
12575,47,"48,0","37,0","56,0",99456
310,4,"42,0","37,0","64,0",99456
4804,2,"43,0","42,0","55,0",99330
1887,2,"58,0","29,0","59,0",99238
16921,6,"61,0","29,0","56,0",99064
4879,4,"57,0","31,0","56,0",98952
24146,7,"49,0","33,0","61,0",98637
21437,7,"37,0","45,0","59,0",98235
24145,61,"48,0","33,0","62,0",98208
20108,1,"42,0","37,0","63,0",97902
22309,4,"40,0","52,0","47,0",97760
23170,2,"40,0","52,0","47,0",97760
25364,1,"52,0","28,0","67,0",97552
4833,7,"57,0","30,0","57,0",97470
21152,12,"55,0","68,0","26,0",97240
6328,4,"56,0","31,0","56,0",97216
19721,2,"40,0","41,0","59,0",96760
19644,2,"61,0","61,0","26,0",96746
17802,2,"42,0","39,0","59,0",96642
1695,5,"49,0","68,0","29,0",96628
16868,48,"48,0","33,0","61,0",96624
686,13,"35,0","69,0","40,0",96600
22722,2,"37,0","45,0","58,0",96570
30576,2,"43,0","33,0","68,0",96492
16639,2,"61,0","31,0","51,0",96441
15076,15,"43,0","38,0","59,0",96406
19673,7,"43,0","38,0","59,0",96406
6903,1,"51,0","29,0","65,0",96135
16211,1,"52,0","28,0","66,0",96096
31242,14,"49,0","35,0","56,0",96040
31394,10,"49,0","35,0","56,0",96040
28501,6,"49,0","35,0","56,0",96040
5442,1,"60,0","32,0","50,0",96000
11030,1,"48,0","37,0","54,0",95904
16281,2,"47,0","30,0","68,0",95880
6410,1,"33,0","69,0","42,0",95634
25357,48,"47,0","35,0","58,0",95410
27477,13,"47,0","35,0","58,0",95410
24837,1,"47,0","35,0","58,0",95410
4036,1,"47,0","35,0","58,0",95410
25320,36,"69,0","69,0","20,0",95220
10435,14,"69,0","69,0","20,0",95220
16819,11,"69,0","69,0","20,0",95220
22689,10,"69,0","69,0","20,0",95220
2625,6,"69,0","69,0","20,0",95220
10438,32,"51,0","31,0","60,0",94860
10437,19,"51,0","31,0","60,0",94860
16472,1,"51,0","30,0","62,0",94860
15712,1,"43,0","40,0","55,0",94600
12145,16,"38,0","36,0","69,0",94392
20633,1,"48,0","37,0","53,0",94128
6422,1,"56,0","28,0","60,0",94080
14059,35,"30,0","54,0","58,0",93960
20190,3,"27,0","60,0","58,0",93960
25052,13,"38,0","38,0","65,0",93860
10067,12,"40,0","67,0","35,0",93800
1808,191,"45,0","69,0","30,0",93150
8544,6,"43,0","38,0","57,0",93138
11716,2,"47,0","30,0","66,0",93060
2148,1,"61,0","25,0","61,0",93025
29561,1,"33,0","42,0","67,0",92862
23565,3,"42,0","34,0","65,0",92820
19728,1,"65,0","28,0","51,0",92820
7949,2,"34,0","44,0","62,0",92752
11045,40,"41,0","39,0","58,0",92742
10368,4,"41,0","39,0","58,0",92742
10718,4,"39,0","41,0","58,0",92742
269,15,"31,0","61,0","49,0",92659
11225,20,"68,0","68,0","20,0",92480
11224,9,"68,0","68,0","20,0",92480
28112,1,"20,0","68,0","68,0",92480
12622,1,"20,0","68,0","68,0",92480
2089,1,"49,0","37,0","51,0",92463
2618,2,"58,0","27,0","59,0",92394
12803,7,"49,0","29,0","65,0",92365
5270,1,"42,0","36,0","61,0",92232
18928,2,"34,0","51,0","53,0",91902
16794,2,"36,0","44,0","58,0",91872
21881,1,"56,0","39,0","42,0",91728
12322,3,"45,0","37,0","55,0",91575
7609,3,"45,0","37,0","55,0",91575
7610,1,"55,0","37,0","45,0",91575
29229,8,"38,0","37,0","65,0",91390
3143,5,"37,0","38,0","65,0",91390
29975,1,"31,0","44,0","67,0",91388
16083,3,"38,0","40,0","60,0",91200
4223,3,"34,0","47,0","57,0",91086
15465,16,"69,0","66,0","20,0",91080
11208,8,"45,0","44,0","46,0",91080
14075,6,"46,0","33,0","60,0",91080
15466,6,"69,0","66,0","20,0",91080
15849,5,"55,0","28,0","59,0",90860
29848,2,"63,0","40,0","36,0",90720
19785,1,"63,0","40,0","36,0",90720
6706,2,"43,0","37,0","57,0",90687
27657,1,"50,0","49,0","37,0",90650
30006,2,"30,0","53,0","57,0",90630
10349,24,"41,0","32,0","69,0",90528
13718,411,"45,0","67,0","30,0",90450
21681,1,"70,0","19,0","68,0",90440
22641,3,"38,0","41,0","58,0",90364
25051,2,"38,0","37,0","64,0",89984
5364,2,"21,0","63,0","68,0",89964
9940,9,"68,0","40,0","33,0",89760
28302,2,"60,0","22,0","68,0",89760
25269,1,"42,0","41,0","52,0",89544
31587,1,"47,0","38,0","50,0",89300
5271,1,"40,0","36,0","62,0",89280
19599,1,"32,0","62,0","45,0",89280
29089,16,"59,0","36,0","42,0",89208
27572,5,"59,0","27,0","56,0",89208
5950,17,"46,0","34,0","57,0",89148
9927,3,"45,0","66,0","30,0",89100
24155,2,"45,0","36,0","55,0",89100
8056,1,"45,0","66,0","30,0",89100
29658,5,"46,0","43,0","45,0",89010
22550,1,"45,0","43,0","46,0",89010
28505,9,"41,0","38,0","57,0",88806
18178,7,"41,0","38,0","57,0",88806
20142,2,"45,0","29,0","68,0",88740
30742,1,"47,0","32,0","59,0",88736
26645,4,"36,0","44,0","56,0",88704
30876,1,"48,0","41,0","45,0",88560
5825,1,"47,0","33,0","57,0",88407
5010,1,"31,0","57,0","50,0",88350
30859,1,"40,0","69,0","32,0",88320
28201,1,"46,0","30,0","64,0",88320
18429,1,"46,0","30,0","64,0",88320
11108,22,"53,0","34,0","49,0",88298
26248,3,"43,0","36,0","57,0",88236
21231,2,"40,0","38,0","58,0",88160
11370,1,"45,0","30,0","65,0",87750
2915,1,"45,0","65,0","30,0",87750
4271,1,"65,0","45,0","30,0",87750
6022,1,"57,0","27,0","57,0",87723
29050,468,"48,0","63,0","29,0",87696
25053,2,"37,0","37,0","64,0",87616
25054,1,"37,0","37,0","64,0",87616
472,1,"37,0","64,0","37,0",87616
2343,5,"47,0","38,0","49,0",87514
10709,5,"38,0","46,0","50,0",87400
17702,1,"37,0","59,0","40,0",87320
1099,9,"21,0","63,0","66,0",87318
5299,7,"41,0","38,0","56,0",87248
22320,6,"41,0","38,0","56,0",87248
891,3,"28,0","69,0","45,0",86940
21742,3,"36,0","69,0","35,0",86940
29380,5,"37,0","51,0","46,0",86802
3538,2,"37,0","67,0","35,0",86765
5255,19,"38,0","57,0","40,0",86640
31261,1,"40,0","38,0","57,0",86640
27181,1,"45,0","35,0","55,0",86625
5945,19,"46,0","33,0","57,0",86526
13667,1,"46,0","33,0","57,0",86526
15956,1,"57,0","33,0","46,0",86526
6257,83,"37,0","57,0","41,0",86469
10014,1,"49,0","49,0","36,0",86436
22113,9,"40,0","40,0","54,0",86400
12703,2,"40,0","36,0","60,0",86400
29596,93,"69,0","50,0","25,0",86250
25971,1,"39,0","55,0","40,0",85800
24907,2,"69,0","69,0","18,0",85698
6988,2,"41,0","55,0","38,0",85690
13750,9,"42,0","60,0","34,0",85680
23044,3,"47,0","65,0","28,0",85540
16337,152,"25,0","51,0","67,0",85425
27863,1,"41,0","52,0","40,0",85280
12704,3,"40,0","38,0","56,0",85120
5947,17,"46,0","33,0","56,0",85008
8453,3,"29,0","61,0","48,0",84912
13708,6,"56,0","56,0","27,0",84672
7992,1,"36,0","50,0","47,0",84600
24160,6,"32,0","44,0","60,0",84480
12708,1,"38,0","57,0","39,0",84474
6464,37,"40,0","60,0","35,0",84000
1673,5,"35,0","50,0","48,0",84000
